baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN769_c4_g1_i8	422.526596839509	-2.16312244722854	0.548189764278398	-3.94593731620645	7.94884087174221e-05	0.0198206685031266
TRINITY_DN48763_c1_g1_i1	5514.86511205185	-1.2434466887134	0.311038189708397	-3.99772995682346	6.39528508508663e-05	0.0177767957217588
TRINITY_DN38606_c0_g1_i12	44.1150033671828	8.70417672999494	2.19201607302782	3.97085442807538	7.16153297852249e-05	0.0187091838208487
TRINITY_DN42758_c0_g1_i4	131.827515295733	-5.14321337424732	1.3664850532594	-3.76382702612041	0.000167332650120296	0.0315254712826637
TRINITY_DN3778_c0_g1_i12	44.6722771053224	8.6521562316576	2.18571014492111	3.958510350406	7.54186733161106e-05	0.0193757427992117
TRINITY_DN3766_c0_g1_i18	854.793917104863	-2.32843923276007	0.429874857285166	-5.41655133651014	6.07595510466567e-08	0.000114470994171901
TRINITY_DN17994_c1_g1_i4	63.1180061796007	9.2876179995915	1.99856650921571	4.6471398158454	3.36569054960181e-06	0.00227009470455257
TRINITY_DN2167_c1_g1_i8	59.3855916203451	-9.40265590558584	2.02976637131679	-4.63238333162745	3.61480048495632e-06	0.00227009470455257
TRINITY_DN213_c0_g1_i2	188.415768978083	3.92316382859888	1.00035240259336	3.92178178252814	8.78965785217436e-05	0.0205205003864697
TRINITY_DN276_c2_g2_i8	71.0604895144214	5.59914972917406	1.52182047811666	3.67924456904623	0.000233925854388871	0.0374193093114876
TRINITY_DN27990_c0_g1_i5	37.8379448446421	-8.58800115153877	2.29491038188734	-3.74219456207086	0.000182420189368676	0.0323221985608129
TRINITY_DN9214_c0_g1_i10	36.116524837418	8.36516257359856	2.32371239555782	3.59991304844353	0.00031832360862192	0.0457414839643498
TRINITY_DN1687_c0_g1_i4	758.026870233335	2.82325682359907	0.552812752553595	5.10707614930673	3.27181920884138e-07	0.000396264046465103
TRINITY_DN15422_c0_g1_i4	54.5669928564421	-7.89197164210581	2.02513493401263	-3.89701027302341	9.73874896222564e-05	0.0219034237961722
TRINITY_DN186_c2_g1_i3	934.37697909612	-2.19949008739144	0.493806202901305	-4.45415645746971	8.4223668198001e-06	0.00385972031882515
TRINITY_DN774_c5_g1_i1	49.7337775895593	-9.1598898339087	2.12254208429784	-4.31552801787622	1.59221854426967e-05	0.00574418247588013
TRINITY_DN2708_c0_g1_i2	290.54034861708	2.36123326333769	0.647340778777907	3.64758924626282	0.000264712377366496	0.0404366042398766
TRINITY_DN3402_c0_g1_i21	43.6169161674446	8.770930308306	2.1975706810219	3.99119372316498	6.57415506014697e-05	0.0179792537419116
TRINITY_DN186_c2_g1_i25	119.576689368986	6.19978491429994	1.24941247330215	4.96216025274194	6.97134391154317e-07	0.000738788171025788
